Date,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2023-05-29,2369,3698.0,376.0,5494.0,4865.0,17.0
2023-05-30,15801,10513.0,376.0,18686.0,4865.0,63.0
2023-05-31,15635,10279.0,405.0,18394.0,4684.0,69.0
2023-06-01,15850,10345.0,334.0,18390.0,4821.0,91.0
2023-06-02,15276,10321.0,282.0,17779.0,4674.0,78.0
2023-06-03,3689,5536.0,368.0,7573.0,4.0,21.0
2023-06-04,2317,4011.0,368.0,5786.0,5113.0,13.0
2023-06-05,14933,9862.0,368.0,17463.0,5113.0,50.0
2023-06-06,15624,10409.0,376.0,18010.0,4978.0,69.0
2023-06-07,16016,10469.0,398.0,18380.0,4793.0,76.0
2023-06-08,14391,9346.0,296.0,16643.0,4691.0,73.0
2023-06-09,15029,10092.0,263.0,17269.0,4393.0,74.0
2023-06-10,3736,5793.0,390.0,7739.0,4643.0,16.0
2023-06-11,2543,4608.0,390.0,6010.0,4643.0,20.0
2023-06-12,2280,3635.0,390.0,5382.0,4643.0,14.0
2023-06-13,14893,10108.0,390.0,17550.0,4643.0,66.0
2023-06-14,15556,10578.0,355.0,18604.0,4687.0,90.0
2023-06-15,15314,11367.0,367.0,18266.0,4364.0,76.0
2023-06-16,14424,10477.0,284.0,17591.0,4425.0,64.0
2023-06-17,3861,5745.0,348.0,7858.0,4443.0,64.0
2023-06-18,2206,4128.0,348.0,5846.0,4443.0,18.0
2023-06-19,13656,9160.0,348.0,16289.0,4443.0,71.0
2023-06-20,14437,10093.0,376.0,17790.0,4252.0,92.0
2023-06-21,14311,10246.0,359.0,17588.0,4011.0,87.0
2023-06-22,14273,9779.0,302.0,17029.0,4072.0,121.0
2023-06-23,13580,9657.0,290.0,15701.0,3794.0,70.0
2023-06-24,3687,5589.0,322.0,7355.0,2924.0,29.0
2023-06-25,2380,4256.0,322.0,5770.0,2924.0,24.0
2023-06-26,12935,9282.0,322.0,16301.0,2924.0,67.0
2023-06-27,13366,9859.0,357.0,17289.0,2837.0,71.0
2023-06-28,12261,9066.0,350.0,15805.0,2574.0,68.0
2023-06-29,13625,9479.0,298.0,16902.0,2557.0,65.0
2023-06-30,12504,9633.0,273.0,16163.0,2096.0,52.0
2023-07-01,3681,5526.0,323.0,8276.0,2033.0,17.0
2023-07-02,2388,4198.0,323.0,6399.0,2033.0,58.0
2023-07-03,10990,9004.0,323.0,15119.0,2033.0,61.0
2023-07-04,10995,8859.0,343.0,15424.0,2033.0,61.0
2023-07-05,11548,9408.0,358.0,15663.0,2033.0,53.0
2023-07-06,11291,9204.0,302.0,15537.0,2033.0,60.0
2023-07-07,10835,9020.0,205.0,14696.0,2033.0,68.0
2023-07-08,3336,4532.0,302.0,6482.0,2033.0,16.0
2023-07-09,2186,4229.0,302.0,5843.0,2033.0,24.0
2023-07-10,10806,8737.0,302.0,15269.0,2033.0,60.0
2023-07-11,11689,9680.0,309.0,16250.0,2033.0,49.0
2023-07-12,11725,9846.0,348.0,16297.0,2033.0,49.0
2023-07-13,11556,9933.0,312.0,16001.0,2033.0,52.0
2023-07-14,11554,9883.0,225.0,15609.0,2033.0,67.0
2023-07-15,3798,5925.0,383.0,8036.0,2033.0,17.0
2023-07-16,2532,4481.0,383.0,6468.0,2033.0,21.0
2023-07-17,14797,10018.0,383.0,17549.0,2033.0,87.0
2023-07-18,15884,10685.0,367.0,18317.0,4883.0,95.0
2023-07-19,15669,10790.0,380.0,18916.0,5000.0,98.0
2023-07-20,15696,10831.0,340.0,18860.0,4967.0,100.0
2023-07-22,4049,6498.0,362.0,8846.0,4795.0,25.0
2023-07-23,2687,4929.0,362.0,7061.0,4795.0,21.0
2023-07-24,16262,11164.0,362.0,19238.0,4795.0,93.0
2023-07-25,16479,11744.0,311.0,20257.0,4854.0,87.0
2023-07-26,16680,11726.0,347.0,20438.0,4738.0,99.0
2023-07-27,16528,11498.0,309.0,19857.0,4836.0,116.0
2023-07-28,15294,10730.0,262.0,18223.0,4694.0,77.0
2023-07-29,3889,6929.0,386.0,8827.0,4862.0,12.0
2023-07-30,2694,5370.0,386.0,6621.0,4862.0,18.0
2023-07-31,15938,10820.0,386.0,19660.0,4862.0,84.0
2023-08-01,16569,11912.0,375.0,21015.0,4888.0,82.0
2023-08-02,16567,11589.0,367.0,20965.0,4713.0,102.0
2023-08-03,16472,11773.0,320.0,20434.0,4769.0,113.0
2023-08-04,16092,11230.0,255.0,19419.0,4695.0,78.0
2023-08-05,4155,6994.0,330.0,8851.0,4755.0,22.0
2023-08-06,2544,5047.0,330.0,6831.0,4755.0,25.0
2023-08-07,15879,10904.0,330.0,19511.0,4755.0,71.0
2023-08-08,16636,11895.0,405.0,21512.0,3997.0,94.0
2023-08-10,16090,11395.0,347.0,20162.0,4652.0,95.0
2023-08-11,15810,11057.0,262.0,19274.0,4372.0,84.0
2023-08-12,4025,6142.0,378.0,8473.0,4492.0,25.0
2023-08-13,2448,4337.0,378.0,5949.0,4492.0,23.0
2023-08-14,15304,10222.0,378.0,19000.0,4492.0,81.0
2023-08-15,16373,11618.0,369.0,21095.0,4738.0,89.0
2023-08-16,16791,11800.0,387.0,20936.0,4684.0,113.0
2023-08-17,15096,11170.0,343.0,19353.0,1922.0,106.0
2023-08-18,15409,10825.0,260.0,18974.0,4402.0,92.0
2023-08-19,4021,6110.0,364.0,8416.0,4704.0,21.0
2023-08-20,2738,4605.0,364.0,6663.0,4704.0,54.0
2023-08-22,16136,11369.0,356.0,20456.0,4731.0,72.0
2023-08-23,16494,11475.0,418.0,20848.0,4581.0,87.0
2023-08-24,16419,11475.0,344.0,20303.0,4587.0,105.0
2023-08-25,15613,11094.0,296.0,19360.0,4445.0,74.0
2023-08-26,4105,7011.0,371.0,8653.0,4730.0,13.0
2023-08-27,2718,4322.0,371.0,6499.0,4730.0,51.0
2023-08-28,15475,10479.0,371.0,18701.0,4730.0,70.0
2023-08-29,16332,11502.0,395.0,20819.0,4718.0,90.0
2023-08-30,16457,11148.0,385.0,20283.0,4678.0,91.0
2023-08-31,16478,11316.0,294.0,20284.0,4801.0,86.0
2023-09-01,15896,11184.0,276.0,19307.0,4443.0,67.0
2023-09-02,3959,6385.0,332.0,9125.0,4847.0,13.0
2023-09-03,2449,4609.0,332.0,6658.0,4847.0,26.0
2023-09-04,15376,10187.0,332.0,18262.0,4847.0,60.0
2023-09-05,15995,10805.0,387.0,20085.0,4808.0,61.0
2023-09-06,16283,10969.0,407.0,20143.0,4696.0,81.0
2023-09-07,15871,10476.0,310.0,19018.0,4607.0,69.0
2023-09-08,14429,10162.0,240.0,17486.0,4327.0,63.0
2023-09-09,3776,6678.0,346.0,8247.0,4823.0,20.0
2023-09-10,2654,4737.0,346.0,6379.0,4823.0,68.0
2023-09-11,15265,10162.0,346.0,18713.0,4823.0,74.0
2023-09-12,16225,10752.0,370.0,20100.0,4952.0,91.0
2023-09-13,16428,11052.0,358.0,19750.0,4760.0,75.0
2023-09-14,16073,10802.0,317.0,19564.0,4777.0,106.0
2023-09-15,15499,10671.0,267.0,18421.0,4519.0,61.0
2023-09-16,4245,7021.0,381.0,9361.0,4805.0,23.0
2023-09-17,2709,5108.0,381.0,7813.0,4805.0,23.0
2023-09-18,15571,10509.0,381.0,18959.0,4805.0,57.0
2023-09-19,16511,11677.0,357.0,20607.0,4863.0,75.0
2023-09-20,16498,11686.0,368.0,20735.0,4701.0,69.0
2023-09-21,16326,11740.0,314.0,20496.0,4733.0,81.0
2023-09-22,15586,11462.0,268.0,19346.0,3798.0,51.0
2023-09-23,4117,7197.0,314.0,9681.0,4494.0,29.0
2023-09-24,2693,5301.0,314.0,7276.0,4494.0,31.0
2023-09-25,12217,10407.0,314.0,17834.0,4494.0,36.0
2023-09-26,12828,11047.0,324.0,18995.0,4494.0,61.0
2023-09-27,13072,11190.0,322.0,19284.0,4494.0,50.0
2023-09-28,12856,11739.0,275.0,19070.0,4494.0,56.0
2023-09-29,11992,11516.0,235.0,17648.0,4494.0,69.0
2023-09-30,4072,7268.0,307.0,9330.0,4494.0,92.0
2023-10-01,2705,5627.0,307.0,7399.0,4494.0,21.0
2023-10-02,2511,4697.0,307.0,6450.0,4494.0,20.0
2023-10-03,12225,10204.0,307.0,17980.0,4494.0,63.0
2023-10-04,11306,9133.0,332.0,16024.0,4494.0,64.0
2023-10-05,12733,10257.0,312.0,17789.0,4494.0,54.0
2023-10-06,12318,10541.0,260.0,17366.0,4494.0,61.0
2023-10-07,4077,6830.0,330.0,8725.0,4494.0,14.0
2023-10-08,2741,4863.0,330.0,6946.0,4494.0,13.0
2023-10-09,16351,10568.0,330.0,19222.0,4494.0,71.0
2023-10-10,16811,11939.0,388.0,21002.0,5082.0,67.0
2023-10-11,17232,11611.0,354.0,21004.0,5297.0,84.0
2023-10-12,16645,10955.0,318.0,19732.0,5263.0,88.0
2023-10-13,16430,11369.0,260.0,19439.0,4977.0,68.0
2023-10-14,4396,6369.0,338.0,8993.0,5125.0,84.0
2023-10-15,2733,4674.0,338.0,6635.0,5125.0,12.0
2023-10-16,15484,9830.0,338.0,18415.0,5125.0,83.0
2023-10-17,17365,11255.0,378.0,20596.0,5139.0,105.0
2023-10-18,17130,11051.0,384.0,20557.0,5272.0,77.0
2023-10-19,16900,11259.0,308.0,19761.0,5074.0,102.0
2023-10-20,16409,11289.0,276.0,19301.0,4789.0,82.0
2023-10-21,4420,6739.0,331.0,8622.0,5266.0,22.0
2023-10-22,2698,4627.0,331.0,6518.0,5266.0,20.0
2023-10-23,15954,10448.0,331.0,18810.0,5266.0,65.0
2023-10-24,16885,10819.0,404.0,19566.0,5203.0,61.0
2023-10-25,16581,11075.0,363.0,19813.0,5140.0,60.0
2023-10-26,16819,10938.0,324.0,19802.0,5116.0,81.0
2023-10-27,16154,10881.0,235.0,18718.0,4686.0,85.0
2023-10-28,4339,6542.0,302.0,8932.0,5207.0,22.0
2023-10-29,2704,4952.0,302.0,6408.0,5207.0,23.0
2023-10-30,15786,9942.0,302.0,17728.0,5207.0,59.0
2023-10-31,16627,10852.0,325.0,19294.0,5172.0,56.0
2023-11-01,15949,10451.0,341.0,19032.0,5006.0,74.0
2023-11-02,16156,9339.0,278.0,18770.0,4909.0,73.0
2023-11-03,16077,10796.0,259.0,18509.0,4585.0,70.0
2023-11-04,4057,5780.0,336.0,8807.0,5186.0,26.0
2023-11-05,2559,4430.0,336.0,6221.0,5186.0,20.0
2023-11-06,15943,10252.0,336.0,18670.0,5186.0,61.0
2023-11-07,16539,10869.0,316.0,19710.0,5143.0,66.0
2023-11-08,16467,11024.0,362.0,19855.0,4996.0,76.0
2023-11-09,15411,10537.0,330.0,18351.0,4814.0,78.0
2023-11-11,4154,6325.0,50.0,8797.0,1124.0,17.0
2023-11-12,2788,4381.0,50.0,6498.0,1124.0,24.0
2023-11-13,3406,12088.0,50.0,5273.0,1124.0,22.0
2023-11-14,16134,10950.0,363.0,19270.0,4862.0,84.0
2023-11-15,16271,10494.0,362.0,19149.0,4833.0,65.0
2023-11-16,16244,10551.0,322.0,19043.0,4824.0,79.0
2023-11-17,15668,10600.0,252.0,18380.0,4572.0,67.0
2023-11-18,4319,6477.0,347.0,8941.0,4627.0,31.0
2023-11-19,2852,4704.0,347.0,6737.0,4627.0,20.0
2023-11-20,14682,9474.0,347.0,16823.0,4627.0,43.0
2023-11-21,15993,10937.0,357.0,18900.0,4914.0,92.0
2023-11-22,15962,10907.0,361.0,19041.0,4636.0,67.0
2023-11-23,15893,10650.0,317.0,18928.0,4526.0,77.0
2023-11-24,14997,10483.0,258.0,18507.0,4237.0,80.0
2023-11-25,4233,6813.0,380.0,8613.0,4383.0,32.0
2023-11-26,2970,4847.0,380.0,7236.0,4383.0,19.0
2023-11-27,15215,10129.0,380.0,17883.0,4383.0,67.0
2023-11-28,14519,9879.0,343.0,17483.0,4296.0,65.0
2023-11-29,12696,8960.0,327.0,15477.0,3405.0,54.0
2023-11-30,15365,10535.0,327.0,18023.0,3973.0,77.0
2023-12-01,14811,10733.0,253.0,17504.0,3629.0,73.0
2023-12-02,4082,6050.0,354.0,8568.0,3425.0,24.0
2023-12-03,2808,4708.0,354.0,6475.0,3425.0,21.0
2023-12-04,14820,10167.0,354.0,17748.0,3425.0,51.0
2023-12-05,15170,10810.0,362.0,18459.0,3042.0,66.0
2023-12-06,15000,10888.0,365.0,18112.0,2584.0,63.0
2023-12-07,15093,10909.0,320.0,17845.0,2524.0,88.0
2023-12-08,14296,10697.0,245.0,17018.0,1522.0,68.0
2023-12-09,4016,6021.0,347.0,7978.0,1032.0,10.0
2023-12-10,2825,4910.0,347.0,6406.0,1032.0,17.0
2023-12-11,13863,9607.0,347.0,16725.0,1032.0,50.0
2023-12-12,14886,10356.0,352.0,17925.0,1057.0,89.0
2023-12-13,14323,10425.0,337.0,17795.0,899.0,69.0
2023-12-14,14324,10223.0,304.0,17282.0,771.0,59.0
2023-12-15,13820,10948.0,210.0,16933.0,593.0,55.0
2023-12-16,4165,6135.0,308.0,8411.0,42.0,14.0
2023-12-17,2748,4329.0,308.0,6366.0,42.0,21.0
2023-12-18,11669,8395.0,308.0,14960.0,42.0,60.0
2023-12-19,11172,8393.0,285.0,14440.0,42.0,55.0
2023-12-20,10974,7946.0,265.0,14248.0,42.0,58.0
2023-12-21,11612,8381.0,245.0,14129.0,42.0,80.0
2023-12-22,10210,8151.0,103.0,12763.0,42.0,54.0
2023-12-23,3836,4871.0,28.0,6909.0,42.0,19.0
2023-12-24,2298,3487.0,28.0,4827.0,42.0,12.0
2023-12-25,315,1028.0,28.0,759.0,42.0,13.0
2023-12-26,2375,3845.0,28.0,5868.0,42.0,13.0
2023-12-27,5809,4327.0,28.0,7040.0,42.0,30.0
2023-12-28,6486,4876.0,21.0,7742.0,42.0,43.0
2023-12-29,6889,5020.0,22.0,7867.0,42.0,33.0
2023-12-30,3580,4356.0,182.0,6425.0,42.0,18.0
2023-12-31,2389,4620.0,182.0,5641.0,42.0,8.0
2024-01-01,1481,2740.0,182.0,3308.0,42.0,6.0
2024-01-02,8080,5927.0,182.0,10283.0,42.0,41.0
2024-01-03,9006,6499.0,196.0,11081.0,42.0,46.0
2024-01-04,8856,7678.0,175.0,10983.0,42.0,48.0
2024-01-05,9662,9746.0,146.0,11635.0,42.0,116.0
2024-01-06,3772,8419.0,248.0,6935.0,42.0,24.0
2024-01-07,2504,4610.0,248.0,5468.0,42.0,28.0
2024-01-08,9753,7324.0,248.0,12716.0,42.0,59.0
2024-01-09,11248,8832.0,317.0,14783.0,42.0,57.0
2024-01-10,11414,8630.0,293.0,14783.0,42.0,64.0
2024-01-11,11477,8637.0,262.0,14897.0,42.0,63.0
2024-01-12,11183,8741.0,215.0,14127.0,42.0,119.0
2024-01-13,3537,4717.0,332.0,6425.0,42.0,20.0
2024-01-14,2573,4084.0,332.0,5643.0,42.0,17.0
2024-01-15,11249,8376.0,332.0,14407.0,42.0,49.0
2024-01-16,11999,9403.0,363.0,15236.0,42.0,73.0
2024-01-17,11095,8629.0,320.0,14569.0,42.0,63.0
2024-01-18,12049,9418.0,302.0,15595.0,42.0,77.0
2024-01-19,11979,9532.0,259.0,15004.0,42.0,76.0
2024-01-20,4044,5834.0,333.0,7458.0,42.0,26.0
2024-01-21,2618,4153.0,333.0,5880.0,42.0,18.0
2024-01-22,12072,9019.0,333.0,15175.0,42.0,81.0
2024-01-23,12497,9542.0,356.0,15626.0,42.0,64.0
2024-01-24,12502,9667.0,331.0,15883.0,42.0,71.0
2024-01-25,12196,9485.0,273.0,16331.0,42.0,76.0
2024-01-26,2891,5593.0,311.0,7065.0,42.0,19.0
2024-01-27,4095,6110.0,311.0,8694.0,42.0,21.0
2024-01-28,2723,4251.0,311.0,5870.0,42.0,21.0
2024-01-29,13054,9140.0,311.0,15966.0,42.0,52.0
2024-01-30,14620,9978.0,369.0,17664.0,170.0,72.0
2024-01-31,16769,10269.0,368.0,18505.0,2300.0,71.0
2024-02-01,17873,10488.0,352.0,18306.0,4558.0,71.0
2024-02-02,16882,10194.0,310.0,17639.0,4474.0,77.0
2024-02-03,4324,5584.0,350.0,8276.0,4819.0,19.0
2024-02-04,2783,4296.0,350.0,6135.0,4819.0,22.0
2024-02-05,16684,9629.0,350.0,18049.0,4819.0,99.0
2024-02-06,18520,11127.0,379.0,20624.0,6550.0,77.0
2024-02-07,18667,11522.0,406.0,21230.0,6756.0,88.0
2024-02-08,19037,11559.0,351.0,20647.0,6343.0,123.0
2024-02-09,17712,11308.0,257.0,19452.0,6174.0,100.0
2024-02-10,4320,8460.0,389.0,8832.0,6207.0,22.0
2024-02-11,2819,4822.0,389.0,6914.0,6207.0,13.0
2024-02-12,17903,10604.0,389.0,19884.0,6207.0,89.0
2024-02-13,18918,11369.0,370.0,21562.0,6431.0,96.0
2024-02-14,19121,11890.0,418.0,22017.0,6312.0,134.0
2024-02-15,18944,11412.0,354.0,21118.0,6354.0,103.0
2024-02-16,17945,12473.0,262.0,20870.0,5612.0,108.0
2024-02-17,5362,10710.0,432.0,11523.0,5993.0,26.0
2024-02-18,3263,6234.0,432.0,8031.0,5993.0,19.0
2024-02-19,18342,11333.0,432.0,20730.0,5993.0,73.0
2024-02-20,19124,12459.0,391.0,22628.0,5916.0,110.0
2024-02-21,19158,11821.0,419.0,22058.0,6120.0,67.0
2024-02-22,18749,12163.0,385.0,21933.0,5793.0,94.0
2024-02-23,17296,11619.0,307.0,20097.0,5490.0,100.0
2024-02-24,4765,8846.0,408.0,9909.0,5812.0,14.0
2024-02-25,2958,5864.0,408.0,7136.0,5812.0,9.0
2024-02-26,18130,11446.0,408.0,20579.0,5812.0,68.0
2024-02-27,19318,12323.0,377.0,22592.0,6007.0,126.0
2024-02-28,19621,12291.0,432.0,22583.0,6050.0,90.0
2024-02-29,19155,12292.0,353.0,22322.0,5779.0,108.0
2024-03-01,18752,11660.0,309.0,21585.0,5476.0,99.0
2024-03-02,4603,7170.0,393.0,10062.0,5932.0,15.0
2024-03-03,2954,5261.0,393.0,7208.0,5932.0,23.0
2024-03-04,18405,11455.0,393.0,20885.0,5932.0,88.0
2024-03-05,17619,12503.0,403.0,22310.0,2266.0,90.0
2024-03-06,19295,12777.0,414.0,22585.0,6145.0,103.0
2024-03-07,19316,12226.0,351.0,22311.0,5990.0,110.0
2024-03-08,17752,11944.0,318.0,21830.0,5580.0,92.0
2024-03-09,4486,6634.0,398.0,9896.0,6038.0,21.0
2024-03-10,3088,5647.0,398.0,7775.0,6038.0,18.0
2024-03-11,1836,4736.0,398.0,5122.0,6038.0,11.0
2024-03-12,19088,12106.0,398.0,22339.0,6038.0,101.0
2024-03-13,19027,12400.0,389.0,22245.0,6246.0,86.0
2024-03-14,19016,12133.0,373.0,22077.0,6188.0,122.0
2024-03-15,18107,12032.0,298.0,20985.0,5945.0,124.0
2024-03-16,4702,7521.0,392.0,10690.0,1.0,21.0
2024-03-17,2856,4739.0,392.0,6702.0,5971.0,17.0
2024-03-18,18155,11450.0,392.0,20665.0,5971.0,123.0
2024-03-19,19306,12747.0,423.0,22837.0,6025.0,82.0
2024-03-20,18958,12303.0,411.0,21981.0,5823.0,88.0
2024-03-21,18838,12491.0,334.0,21939.0,5524.0,111.0
2024-03-22,17757,12168.0,258.0,20614.0,5237.0,65.0
2024-03-23,4405,6986.0,364.0,9018.0,5814.0,29.0
2024-03-24,2919,4989.0,364.0,7052.0,5814.0,20.0
2024-03-25,17817,11318.0,364.0,20230.0,5814.0,86.0
2024-03-26,18587,12238.0,426.0,21575.0,5442.0,96.0
2024-03-27,18173,12156.0,393.0,20914.0,5656.0,80.0
2024-03-28,17732,12303.0,285.0,19920.0,5404.0,68.0
2024-03-29,1682,4101.0,410.0,4065.0,5478.0,10.0
2024-03-30,3889,6348.0,410.0,8231.0,5478.0,20.0
2024-03-31,2282,4375.0,410.0,5925.0,5478.0,6.0
2024-04-01,2631,4139.0,410.0,6241.0,5478.0,23.0
2024-04-02,16801,10330.0,410.0,19969.0,5478.0,142.0
2024-04-03,17476,11100.0,396.0,20651.0,5604.0,89.0
2024-04-04,17209,10776.0,347.0,20138.0,5537.0,78.0
2024-04-05,15674,9502.0,289.0,17610.0,5192.0,95.0
2024-04-06,3894,5093.0,382.0,6917.0,5555.0,18.0
2024-04-07,2814,5058.0,382.0,6904.0,5555.0,26.0
2024-04-08,17352,10585.0,382.0,19422.0,5555.0,90.0
2024-04-09,16863,10584.0,423.0,19544.0,5557.0,85.0
2024-04-10,17754,11095.0,413.0,19694.0,5391.0,88.0
2024-04-11,17427,10766.0,339.0,20120.0,5269.0,81.0
2024-04-12,16685,10875.0,266.0,19046.0,4712.0,84.0
2024-04-13,4855,6268.0,366.0,8404.0,1112.0,22.0
2024-04-14,2704,4861.0,366.0,6791.0,1112.0,19.0
2024-04-15,12891,10139.0,366.0,17634.0,1112.0,65.0
2024-04-16,13976,11549.0,391.0,19837.0,1112.0,82.0
2024-04-17,13922,11068.0,406.0,19070.0,1112.0,80.0
2024-04-18,13905,10973.0,361.0,19198.0,1112.0,77.0
2024-04-19,12975,10718.0,298.0,17709.0,1112.0,83.0
2024-04-20,5039,6200.0,389.0,8743.0,1112.0,26.0
2024-04-21,2710,4752.0,389.0,6433.0,1112.0,22.0
2024-04-22,12918,10197.0,389.0,17538.0,1112.0,63.0
2024-04-23,13638,10823.0,362.0,19086.0,1112.0,80.0
2024-04-24,13733,10679.0,359.0,18766.0,1112.0,73.0
2024-04-25,2425,4726.0,193.0,6122.0,1112.0,19.0
2024-04-26,11988,9336.0,193.0,15869.0,1112.0,78.0
2024-04-27,4922,6073.0,371.0,8213.0,1112.0,24.0
2024-04-28,2772,4672.0,371.0,7003.0,1112.0,28.0
2024-04-29,13634,10232.0,371.0,18038.0,1112.0,52.0
2024-04-30,18231,11851.0,383.0,21160.0,5821.0,94.0
2024-05-01,18637,12002.0,411.0,21233.0,5781.0,123.0
2024-05-02,18416,11639.0,347.0,21093.0,5737.0,71.0
2024-05-03,17605,11511.0,271.0,19880.0,5560.0,61.0
2024-05-04,4856,6139.0,357.0,8444.0,5710.0,22.0
2024-05-05,2565,4262.0,357.0,6097.0,5710.0,17.0
2024-05-06,17101,10793.0,357.0,19639.0,5710.0,68.0
2024-05-07,18103,11758.0,382.0,20829.0,5540.0,85.0
2024-05-08,18132,11744.0,369.0,20586.0,5456.0,101.0
2024-05-09,18054,11401.0,358.0,20069.0,5530.0,108.0
2024-05-10,17339,10895.0,281.0,19114.0,5080.0,75.0
2024-05-11,4207,5358.0,349.0,7194.0,5442.0,16.0
2024-05-12,2494,4437.0,349.0,6251.0,5442.0,14.0
2024-05-13,17108,11047.0,349.0,19420.0,5442.0,61.0
2024-05-14,18033,11508.0,363.0,20873.0,5229.0,72.0
2024-05-15,17920,11871.0,388.0,20313.0,5164.0,62.0
2024-05-16,17970,11262.0,312.0,20001.0,5113.0,92.0
2024-05-17,17286,11158.0,271.0,19497.0,4885.0,65.0
2024-05-18,4792,6039.0,350.0,8107.0,5162.0,15.0
2024-05-19,2739,4731.0,350.0,6496.0,5162.0,23.0
2024-05-20,17048,10892.0,350.0,18756.0,5162.0,66.0
2024-05-21,17404,11659.0,397.0,19945.0,5219.0,99.0
2024-05-22,17471,11645.0,373.0,19880.0,4901.0,96.0
2024-05-23,17414,11086.0,318.0,19881.0,4917.0,71.0
2024-05-24,16631,10638.0,252.0,18396.0,4345.0,63.0
2024-05-25,4666,6110.0,405.0,8155.0,5180.0,17.0
2024-05-26,2791,4820.0,405.0,6383.0,5180.0,23.0
2024-05-27,2790,4347.0,405.0,6192.0,5180.0,13.0
2024-05-28,17388,10862.0,405.0,19336.0,5180.0,76.0
2024-05-29,17508,10878.0,389.0,19124.0,5264.0,66.0
2024-05-30,17375,10726.0,337.0,19327.0,5100.0,75.0
2024-05-31,14447,9308.0,232.0,16335.0,4022.0,63.0
2024-06-01,4766,5885.0,335.0,7828.0,5093.0,23.0
2024-06-02,2748,4495.0,335.0,6210.0,5093.0,31.0
2024-06-03,15979,9854.0,335.0,17356.0,5093.0,67.0
2024-06-04,17080,10948.0,342.0,19202.0,5177.0,70.0
2024-06-05,16822,10454.0,367.0,18771.0,5006.0,75.0
2024-06-06,16242,9950.0,305.0,18375.0,4846.0,83.0
2024-06-07,15710,9714.0,230.0,17105.0,4727.0,69.0
2024-06-08,4825,6848.0,340.0,8536.0,5118.0,19.0
2024-06-09,2785,4826.0,340.0,6671.0,5118.0,18.0
2024-06-10,2506,4139.0,340.0,6115.0,5118.0,15.0
2024-06-11,16261,10347.0,340.0,18625.0,5118.0,91.0
2024-06-12,17166,10623.0,364.0,19041.0,5116.0,70.0
2024-06-13,16966,10391.0,343.0,18676.0,4888.0,94.0
2024-06-14,16193,9984.0,237.0,17784.0,4826.0,57.0
2024-06-15,4493,5491.0,368.0,8024.0,4938.0,26.0
2024-06-16,2626,4124.0,368.0,6481.0,4938.0,21.0
2024-06-17,15884,9606.0,368.0,17510.0,4938.0,46.0
2024-06-18,16395,10312.0,346.0,18537.0,4893.0,71.0
2024-06-19,15962,10081.0,361.0,18459.0,4710.0,74.0
2024-06-20,15700,9888.0,304.0,17787.0,4481.0,59.0
2024-06-21,14986,9623.0,263.0,17075.0,4501.0,77.0
2024-06-22,4768,5618.0,322.0,8056.0,1.0,24.0
2024-06-23,2736,4271.0,322.0,6258.0,4438.0,29.0
2024-06-24,14879,9397.0,322.0,17133.0,4438.0,95.0
2024-06-25,15358,10217.0,325.0,18228.0,4487.0,54.0
2024-06-26,15703,10374.0,319.0,18275.0,4166.0,82.0
2024-06-27,15434,9897.0,315.0,18010.0,4044.0,74.0
2024-06-28,14974,9894.0,232.0,17648.0,3816.0,65.0
2024-06-29,4592,5955.0,319.0,8447.0,3016.0,16.0
2024-06-30,2479,3985.0,319.0,6334.0,3016.0,15.0
2024-07-01,14040,9241.0,319.0,16658.0,3016.0,56.0
2024-07-02,14670,9940.0,341.0,17921.0,2970.0,50.0
2024-07-03,14579,10075.0,341.0,17638.0,2831.0,72.0
2024-07-04,14158,9736.0,322.0,17267.0,2795.0,67.0
2024-07-05,13529,9363.0,247.0,16422.0,2344.0,81.0
2024-07-06,4594,5572.0,282.0,7574.0,368.0,16.0
2024-07-07,2465,4161.0,282.0,5987.0,368.0,27.0
2024-07-08,11237,8654.0,282.0,15559.0,368.0,52.0
2024-07-09,12138,9564.0,308.0,16424.0,368.0,58.0
2024-07-10,12394,9952.0,308.0,16751.0,368.0,76.0
2024-07-11,12010,9618.0,325.0,16433.0,368.0,79.0
2024-07-12,11361,9231.0,220.0,15268.0,368.0,63.0
2024-07-13,4527,5881.0,275.0,7983.0,368.0,19.0
2024-07-14,2510,4364.0,275.0,6116.0,368.0,34.0
2024-07-15,11369,8161.0,275.0,15282.0,368.0,74.0
2024-07-16,11828,9388.0,299.0,16126.0,368.0,60.0
2024-07-17,12194,9821.0,365.0,16383.0,368.0,73.0
2024-07-18,12322,9647.0,291.0,16458.0,368.0,72.0
2024-07-19,11573,9340.0,254.0,15526.0,368.0,70.0
2024-07-20,3685,4670.0,322.0,6703.0,368.0,14.0
2024-07-21,2811,4740.0,322.0,7136.0,368.0,19.0
2024-07-22,12878,10073.0,322.0,17691.0,368.0,77.0
2024-07-23,17269,11314.0,367.0,20063.0,4988.0,80.0
2024-07-24,17528,11488.0,385.0,20156.0,5190.0,79.0
2024-07-25,17242,10997.0,312.0,19596.0,5499.0,85.0
2024-07-26,16541,10792.0,282.0,19038.0,5135.0,76.0
2024-07-27,4878,6506.0,313.0,8932.0,5099.0,21.0
2024-07-28,2657,4446.0,313.0,6798.0,5099.0,20.0
2024-07-29,16772,10399.0,313.0,19741.0,5099.0,78.0
2024-07-30,17479,11537.0,368.0,21068.0,5059.0,77.0
